"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2730","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 16:04:42 UTC 2026","passed","Sat Mar 14 16:04:45 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","3009","Негативный тест: создание билд конфигурации с именем уже созданной конфигурации","","Sat Mar 14 16:04:43 UTC 2026","passed","Sat Mar 14 16:04:46 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","0","userCanQueueRegularBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:04:38 UTC 2026","skipped","Sat Mar 14 16:04:38 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanQueueRegularBuild"
"","1866","shouldReturnListOfAuthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 16:04:47 UTC 2026","passed","Sat Mar 14 16:04:49 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfAuthorizedAgents"
"","1","userCanGetInfoAboutQueuedBuildById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:04:38 UTC 2026","skipped","Sat Mar 14 16:04:38 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutQueuedBuildById"
"","4655","Создание одинакового рута","","Sat Mar 14 16:04:38 UTC 2026","failed","Sat Mar 14 16:04:43 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createDuplicateVcsRoot"
"","0","userCanCancelStartedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:04:38 UTC 2026","skipped","Sat Mar 14 16:04:38 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanCancelStartedBuild"
"","6243","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 16:04:38 UTC 2026","passed","Sat Mar 14 16:04:44 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","211","shouldNotBeAbleToEnableAgentWithoutPermissions(CreateUserResponse)","","Sat Mar 14 16:04:49 UTC 2026","passed","Sat Mar 14 16:04:49 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldNotBeAbleToEnableAgentWithoutPermissions"
"","7696","shouldCreateStepForExistingBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:04:38 UTC 2026","passed","Sat Mar 14 16:04:46 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldCreateStepForExistingBuild"
"","528","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 16:04:47 UTC 2026","passed","Sat Mar 14 16:04:47 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","3032","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 16:04:45 UTC 2026","passed","Sat Mar 14 16:04:48 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","547","shouldReturnZeroBuildStepsInNewlyCreatedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:04:46 UTC 2026","passed","Sat Mar 14 16:04:46 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldReturnZeroBuildStepsInNewlyCreatedBuild"
"","537","Позитивный тест: обновление параметра name проекта","","Sat Mar 14 16:04:47 UTC 2026","passed","Sat Mar 14 16:04:48 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userUpdateProjectNameTest"
"","243","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 16:04:45 UTC 2026","passed","Sat Mar 14 16:04:45 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","2592","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 16:04:45 UTC 2026","passed","Sat Mar 14 16:04:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","0","Получение всех рутов","","Sat Mar 14 16:04:45 UTC 2026","skipped","Sat Mar 14 16:04:45 UTC 2026","","api.VCSRootTest","api.VCSRootTest","getAllRoots"
"","0","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:04:38 UTC 2026","skipped","Sat Mar 14 16:04:38 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue"
"","590","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 16:04:47 UTC 2026","passed","Sat Mar 14 16:04:48 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","2476","Позитивный тест: создание проекта","","Sat Mar 14 16:04:43 UTC 2026","passed","Sat Mar 14 16:04:45 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCreateProjectTest"
"","756","shouldDeleteExistingStepById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:04:46 UTC 2026","passed","Sat Mar 14 16:04:47 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldDeleteExistingStepById"
"","816","Позитивный тест: получение списка проектов","","Sat Mar 14 16:04:46 UTC 2026","passed","Sat Mar 14 16:04:47 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectsListTest"
"","137","shouldReturnNotFoundForNonexistentAgent(CreateUserResponse)","","Sat Mar 14 16:04:49 UTC 2026","passed","Sat Mar 14 16:04:49 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnNotFoundForNonexistentAgent"
"","516","Позитивный тест: удаление проекта","","Sat Mar 14 16:04:45 UTC 2026","passed","Sat Mar 14 16:04:46 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteProjectTest"
"","2031","Создание нового рута","","Sat Mar 14 16:04:43 UTC 2026","passed","Sat Mar 14 16:04:45 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createNewRoot"
"","2768","Негативный тест: получение информации о проекте по несуществующему id","","Sat Mar 14 16:04:40 UTC 2026","passed","Sat Mar 14 16:04:43 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByNotExistIdTest"
"","326","Позитивный тест: получение информации о проекте по id","","Sat Mar 14 16:04:48 UTC 2026","passed","Sat Mar 14 16:04:48 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByIdTest"
"","949","Позитивный тест: удаление билд конфигурации","","Sat Mar 14 16:04:43 UTC 2026","passed","Sat Mar 14 16:04:43 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","1990","shouldReturnListOfDisabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 16:04:48 UTC 2026","passed","Sat Mar 14 16:04:50 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfDisabledAgents"
"","404","Позитивный тест: получение информации о списке созданных билд конфигураций","","Sat Mar 14 16:04:48 UTC 2026","passed","Sat Mar 14 16:04:49 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeListTest"
"","2457","shouldReturnListOfEnabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 16:04:44 UTC 2026","passed","Sat Mar 14 16:04:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfEnabledAgents"
"","191","Негативный тест: удаление несуществующей билд конфигурации","","Sat Mar 14 16:04:48 UTC 2026","passed","Sat Mar 14 16:04:48 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
"","490","Негативный тест: создание проекта с тем же id","","Sat Mar 14 16:04:47 UTC 2026","passed","Sat Mar 14 16:04:47 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCanNotCreateProjectWithSameIdTest"
"","1689","shouldProvideInfoAboutAgentById(CreateUserResponse, Agent[])","","Sat Mar 14 16:04:48 UTC 2026","passed","Sat Mar 14 16:04:50 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideInfoAboutAgentById"
"","4602","Негативный тест: получение информации о не существующей билд конфигурации","","Sat Mar 14 16:04:38 UTC 2026","passed","Sat Mar 14 16:04:42 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoAboutNotExistBuildTypeTest"
"","1941","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 16:04:47 UTC 2026","passed","Sat Mar 14 16:04:49 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","428","Позитивный тест: создание билд конфигурации","","Sat Mar 14 16:04:48 UTC 2026","passed","Sat Mar 14 16:04:48 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","1540","shouldProvideListOfAvailableAgents(CreateUserResponse)","","Sat Mar 14 16:04:49 UTC 2026","passed","Sat Mar 14 16:04:50 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideListOfAvailableAgents"
"","2118","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 16:04:47 UTC 2026","passed","Sat Mar 14 16:04:49 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
